#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 589: Lone Cone, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Cone (589) 
# Colorado  SNOTEL Site - 9730 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 21, 2026, 7:07:29 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2007-01-19,8.3,13.40,37.9,2.8,16.2,0.00
2007-01-20,8.4,13.40,25.2,8.4,17.6,0.00
2007-01-21,8.4,13.40,15.4,-3.5,7.0,0.00
2007-01-22,8.4,13.40,23.5,-7.1,6.1,0.10
2007-01-23,8.4,13.50,34.7,-1.3,16.0,0.00
2007-01-24,8.4,13.50,39.2,7.0,20.1,0.00
2007-01-25,8.4,13.50,40.3,7.0,19.8,0.10
2007-01-26,8.5,13.60,35.2,4.1,17.2,0.00
2007-01-27,8.4,13.60,36.0,4.6,16.0,0.00
2007-01-28,8.4,13.60,31.8,2.3,13.1,0.10
2007-01-29,8.4,13.70,34.2,-1.7,12.0,0.00
2007-01-30,8.4,13.70,33.1,-4.7,15.8,0.00
2007-01-31,8.7,13.70,23.7,-1.3,15.4,0.40
2007-02-01,9.3,14.10,14.0,-12.3,1.9,0.10
2007-02-02,9.4,14.20,12.7,-13.2,0.9,0.10
2007-02-03,9.4,14.30,27.1,-2.2,11.5,0.00
2007-02-04,9.4,14.30,37.0,1.0,16.3,0.00
2007-02-05,9.4,14.30,47.7,9.5,26.8,0.00
2007-02-06,9.4,14.30,48.2,19.6,31.6,0.00
2007-02-07,9.5,14.30,46.6,19.9,29.8,0.00
2007-02-08,9.4,14.30,41.7,23.2,30.7,0.00
2007-02-09,9.4,14.30,39.4,21.7,30.0,0.00
2007-02-10,9.4,14.30,39.0,25.0,30.9,0.10
2007-02-11,9.7,14.40,34.0,25.7,29.8,1.10
2007-02-12,10.9,15.50,32.7,8.6,23.2,0.20
2007-02-13,10.9,15.70,28.8,8.8,19.0,0.40
2007-02-14,11.4,16.10,23.0,10.9,16.0,0.10
2007-02-15,11.5,16.20,25.3,-3.5,11.3,0.10
2007-02-16,11.5,16.30,34.7,3.9,20.1,0.00
2007-02-17,11.5,16.30,32.7,-3.3,15.1,0.20
2007-02-18,11.5,16.50,42.1,5.0,26.2,0.00
2007-02-19,11.7,16.50,34.2,21.0,26.4,0.00
2007-02-20,11.9,16.50,35.6,7.7,21.9,0.00
2007-02-21,11.8,16.50,44.6,5.4,24.6,0.00
2007-02-22,11.9,16.50,45.7,23.7,34.2,0.00
2007-02-23,11.9,16.50,31.8,11.5,22.1,0.00
2007-02-24,12.6,16.50,19.9,-2.2,9.1,0.80
2007-02-25,12.9,17.30,27.1,-0.6,15.1,0.00
2007-02-26,12.9,17.30,34.2,17.6,24.4,0.10
2007-02-27,13.1,17.40,34.0,21.0,25.9,0.00
2007-02-28,13.1,17.40,21.2,3.2,13.5,0.00
2007-03-01,14.1,17.40,17.2,-9.4,3.2,0.20
2007-03-02,14.1,17.60,17.4,-10.1,0.7,0.10
2007-03-03,14.3,17.70,20.7,-12.5,2.8,0.30
2007-03-04,14.3,18.00,46.6,-2.2,21.4,0.50
2007-03-05,14.4,18.50,51.8,10.0,27.7,0.00
2007-03-06,14.4,18.50,49.5,12.2,29.1,0.00
2007-03-07,14.4,18.50,45.0,13.3,29.8,0.00
2007-03-08,14.3,18.50,42.1,19.0,30.6,0.20
2007-03-09,14.6,18.70,46.2,14.2,30.2,0.00
2007-03-10,14.6,18.70,42.8,26.8,31.6,0.00
2007-03-11,14.7,18.70,44.2,19.0,30.4,0.00
2007-03-12,14.6,18.70,52.2,18.7,34.5,0.00
2007-03-13,14.6,18.70,55.0,25.9,37.9,0.00
2007-03-14,14.5,18.70,56.5,25.5,37.9,0.00
2007-03-15,14.4,18.70,49.3,21.9,34.7,0.00
2007-03-16,14.3,18.70,56.7,19.8,35.1,0.00
2007-03-17,14.1,18.70,59.4,24.1,39.0,0.00
2007-03-18,13.9,18.70,57.7,25.9,39.0,0.00
2007-03-19,13.8,18.70,55.0,27.7,38.3,0.00
2007-03-20,13.8,18.70,50.4,23.2,37.8,0.00
2007-03-21,12.9,18.70,43.5,30.0,34.2,0.20
2007-03-22,13.3,18.90,47.8,28.0,34.5,0.20
2007-03-23,13.3,19.10,43.0,28.0,32.9,0.00
2007-03-24,13.2,19.10,41.9,26.4,32.5,0.20
2007-03-25,13.1,19.30,50.4,27.1,35.1,0.00
2007-03-26,13.3,19.30,53.1,21.9,35.8,0.10
2007-03-27,12.8,19.40,52.0,28.2,40.5,0.10
2007-03-28,12.2,19.50,28.2,3.4,16.3,0.50
2007-03-29,12.6,20.00,26.4,1.2,15.4,0.20
2007-03-30,13.1,20.20,35.6,5.0,18.3,0.20
2007-03-31,13.2,20.40,43.0,3.2,24.1,0.00
2007-04-01,13.2,20.40,52.0,18.7,34.7,0.00
2007-04-02,13.2,20.40,53.2,28.2,38.8,0.00
2007-04-03,12.8,20.40,55.0,24.3,38.1,0.00
2007-04-04,11.9,20.40,55.6,27.9,39.0,0.00
2007-04-05,11.4,20.40,52.5,28.8,39.6,0.00
2007-04-06,10.7,20.40,55.0,25.3,39.6,0.00
2007-04-07,9.9,20.40,49.1,30.2,38.3,0.10
2007-04-08,9.5,20.50,40.3,31.5,34.0,1.00
2007-04-09,10.4,21.50,45.9,29.5,34.3,0.10
2007-04-10,10.2,21.60,32.5,11.8,24.6,0.10
2007-04-11,10.4,21.70,36.9,10.9,22.3,0.10
2007-04-12,10.2,21.80,41.9,20.7,27.3,0.30
2007-04-13,10.6,22.10,40.1,13.3,27.0,0.00
2007-04-14,10.7,22.10,50.0,7.2,30.2,0.00
2007-04-15,10.4,22.10,52.2,26.4,39.2,0.10
2007-04-16,9.5,22.20,50.2,27.1,34.2,0.10
2007-04-17,9.0,22.30,45.9,22.1,32.4,0.00
2007-04-18,8.7,22.30,48.6,20.5,37.2,0.00
2007-04-19,7.8,22.30,46.2,10.0,29.7,0.00
2007-04-20,6.7,22.30,48.0,31.3,38.7,0.00
2007-04-21,5.7,22.30,33.3,17.1,27.5,0.30
2007-04-22,5.9,22.60,45.5,14.9,31.5,0.00
2007-04-23,5.7,22.60,39.9,14.9,27.9,0.30
2007-04-24,5.6,22.90,34.9,12.9,26.6,0.20
2007-04-25,5.9,23.10,47.7,16.3,32.9,0.00
2007-04-26,5.2,23.10,52.7,24.8,37.0,0.00
2007-04-27,4.2,23.10,58.6,26.2,40.8,0.00
2007-04-28,2.7,23.10,64.2,28.8,45.5,0.00
2007-04-29,1.0,23.10,60.4,34.9,43.9,0.20
2007-04-30,0.4,23.30,59.7,32.2,44.2,0.00
2007-05-01,0.0,23.30,59.0,31.6,41.0,0.50
2007-05-02,0.0,23.80,50.2,32.5,39.4,0.20
2007-05-03,0.0,24.00,73.6,29.1,41.2,0.00
2007-05-04,0.0,24.00,42.6,26.4,32.7,0.50
2007-05-05,0.5,24.50,35.2,24.1,27.3,0.30
2007-05-06,0.6,24.80,32.7,22.3,26.8,0.20
2007-05-07,0.9,25.00,46.4,19.0,33.3,0.00
2007-05-08,0.0,25.00,54.7,23.7,38.7,0.00
2007-05-09,0.0,25.00,55.9,28.8,40.8,0.00
2007-05-10,0.0,25.00,62.1,30.9,45.3,0.00
2007-05-11,0.0,25.00,63.9,32.9,47.3,0.00
2007-05-12,0.0,25.00,63.0,36.5,50.9,0.00
2007-05-13,0.0,25.00,66.2,42.6,52.9,0.00
2007-05-14,0.0,25.00,64.8,35.2,50.0,0.00
2007-05-15,0.0,25.00,63.1,33.1,47.5,0.00
2007-05-16,0.0,25.00,63.3,34.3,44.6,0.20
2007-05-17,0.0,25.20,55.4,31.8,41.9,0.00
2007-05-18,0.0,25.20,61.3,31.3,45.9,0.00
2007-05-19,0.0,25.20,61.0,32.4,45.0,0.00
2007-05-20,0.0,25.20,54.9,34.0,42.6,0.00
2007-05-21,0.0,25.20,59.0,36.0,47.7,0.00
2007-05-22,0.0,25.20,39.2,28.0,31.8,0.70
2007-05-23,0.0,25.90,36.9,18.3,28.4,0.10
2007-05-24,0.0,26.00,50.0,17.2,36.1,0.00
2007-05-25,0.0,26.00,58.5,32.4,44.1,0.00
2007-05-26,0.0,26.00,59.0,30.6,44.2,0.00
2007-05-27,0.0,26.00,60.8,32.7,46.0,0.00
2007-05-28,0.0,26.00,65.3,32.7,48.4,0.00
2007-05-29,0.0,26.00,60.8,33.1,45.9,0.00
2007-05-30,0.0,26.00,57.0,28.2,41.4,0.00
2007-05-31,0.0,26.00,63.3,30.0,46.4,0.00
2007-06-01,0.0,26.00,61.0,30.9,46.2,0.00
2007-06-02,0.0,26.00,66.2,33.8,50.2,0.00
2007-06-03,0.0,26.00,63.3,35.6,47.8,0.00
2007-06-04,0.0,26.00,63.7,35.6,49.3,0.00
2007-06-05,0.0,26.00,66.4,38.7,54.7,0.00
2007-06-06,0.0,26.00,52.7,27.0,43.0,0.00
2007-06-07,0.0,26.00,46.8,23.7,34.5,0.00
2007-06-08,0.0,26.00,61.2,25.0,44.2,0.00
2007-06-09,0.0,26.00,68.4,32.7,51.6,0.00
2007-06-10,0.0,26.00,68.2,34.7,52.7,0.00
2007-06-11,0.0,26.00,66.4,38.1,51.4,0.10
2007-06-12,0.0,26.10,51.8,34.5,41.0,0.30
2007-06-13,0.0,26.40,62.6,32.9,47.1,0.00
2007-06-14,0.0,26.40,67.3,36.1,52.5,0.00
2007-06-15,0.0,26.40,73.6,40.8,57.2,0.00
2007-06-16,0.0,26.40,73.4,43.7,57.9,0.00
2007-06-17,0.0,26.40,71.8,41.7,57.7,0.00
2007-06-18,0.0,26.40,69.4,36.7,53.2,0.00
2007-06-19,0.0,26.40,74.1,38.1,56.8,0.00
2007-06-20,0.0,26.40,76.6,40.3,58.6,0.00
2007-06-21,0.0,26.40,75.9,42.8,58.5,0.00
2007-06-22,0.0,26.40,74.3,42.6,57.9,0.00
2007-06-23,0.0,26.40,75.6,41.2,58.6,0.00
2007-06-24,0.0,26.40,76.3,41.4,58.8,0.00
2007-06-25,0.0,26.40,73.4,38.1,55.6,0.00
2007-06-26,0.0,26.40,77.2,40.1,57.6,0.00
2007-06-27,0.0,26.40,74.1,38.1,57.6,0.00
2007-06-28,0.0,26.40,75.2,40.8,58.3,0.00
2007-06-29,0.0,26.40,76.3,45.7,60.1,0.00
2007-06-30,0.0,26.40,77.9,42.1,59.2,0.00
2007-07-01,0.0,26.40,79.0,38.5,59.2,0.00
2007-07-02,0.0,26.40,79.0,40.3,60.4,0.00
2007-07-03,0.0,26.40,80.8,41.4,61.7,0.00
2007-07-04,0.0,26.40,79.5,43.9,63.9,0.00
2007-07-05,0.0,26.40,75.7,45.9,57.4,0.00
2007-07-06,0.0,26.40,71.2,46.6,57.4,0.00
2007-07-07,0.0,26.40,74.5,42.4,57.4,0.00
2007-07-08,0.0,26.40,75.6,44.6,58.5,0.00
2007-07-09,0.0,26.40,77.0,43.7,59.5,0.00
2007-07-10,0.0,26.40,79.0,45.3,61.0,0.10
2007-07-11,0.0,26.50,75.6,47.8,58.3,0.10
2007-07-12,0.0,26.60,60.1,41.9,50.9,0.20
2007-07-13,0.0,26.80,70.9,41.4,55.2,0.00
2007-07-14,0.0,26.80,74.8,43.7,59.0,0.00
2007-07-15,0.0,26.80,77.4,44.6,60.6,0.00
2007-07-16,0.0,26.80,78.4,44.6,59.2,0.00
2007-07-17,0.0,26.80,73.4,46.6,59.0,0.00
2007-07-18,0.0,26.80,78.6,48.2,62.1,0.00
2007-07-19,0.0,26.80,74.5,48.0,55.8,0.20
2007-07-20,0.0,27.00,70.5,48.0,55.0,0.10
2007-07-21,0.0,27.10,69.4,45.9,57.2,0.10
2007-07-22,0.0,27.20,67.1,44.8,53.1,0.40
2007-07-23,0.0,27.60,70.2,44.6,55.4,0.00
2007-07-24,0.0,27.60,68.7,43.2,53.2,0.10
2007-07-25,0.0,27.70,71.8,44.4,54.7,0.00
2007-07-26,0.0,27.70,68.5,44.1,52.9,0.60
2007-07-27,0.0,28.30,70.0,43.9,53.1,1.30
2007-07-28,0.0,29.60,66.2,45.0,52.9,0.30
2007-07-29,0.0,29.90,71.6,45.9,57.0,0.00
2007-07-30,0.0,29.90,72.9,45.0,57.6,0.00
2007-07-31,0.0,29.90,70.0,47.1,53.4,0.30
2007-08-01,0.0,30.20,68.4,44.1,55.0,0.10
2007-08-02,0.0,30.30,68.5,48.0,57.2,0.00
2007-08-03,0.0,30.30,65.5,50.7,55.4,0.10
2007-08-04,0.0,30.40,61.3,46.4,54.1,0.20
2007-08-05,0.0,30.60,65.8,46.0,55.6,0.30
2007-08-06,0.0,30.90,64.4,48.2,54.1,0.10
2007-08-07,0.0,31.00,61.5,42.6,51.6,0.30
2007-08-08,0.0,31.30,72.3,40.3,54.1,0.00
2007-08-09,0.0,31.30,72.5,41.9,55.8,0.00
2007-08-10,0.0,31.30,72.9,43.0,55.8,0.00
2007-08-11,0.0,31.30,74.1,43.2,57.9,0.00
2007-08-12,0.0,31.30,75.6,46.6,59.2,0.00
2007-08-13,0.0,31.30,72.0,47.3,58.3,0.10
2007-08-14,0.0,31.40,74.5,47.7,56.8,0.00
2007-08-15,0.0,31.40,69.6,45.9,54.7,0.20
2007-08-16,0.0,31.60,68.4,44.2,54.1,0.00
2007-08-17,0.0,31.60,71.6,48.4,57.2,0.00
2007-08-18,0.0,31.60,70.9,46.6,56.8,0.20
2007-08-19,0.0,31.80,71.6,45.5,56.5,0.00
2007-08-20,0.0,31.80,71.8,42.3,55.8,0.00
2007-08-21,0.0,31.80,75.2,41.2,57.2,0.00
2007-08-22,0.0,31.80,74.8,44.2,57.4,0.00
2007-08-23,0.0,31.80,72.3,42.3,55.6,0.00
2007-08-24,0.0,31.80,72.0,43.0,55.8,0.10
2007-08-25,0.0,31.90,76.1,42.8,57.0,0.00
2007-08-26,0.0,31.90,73.8,44.6,57.7,0.00
2007-08-27,0.0,31.90,58.5,41.9,50.2,0.40
2007-08-28,0.0,32.30,67.6,39.0,51.8,0.00
2007-08-29,0.0,32.30,68.5,43.0,51.4,0.30
2007-08-30,0.0,32.60,72.3,43.0,54.7,0.00
2007-08-31,0.0,32.60,69.6,42.4,52.0,0.00
2007-09-01,0.0,32.60,70.3,41.4,54.3,0.00
2007-09-02,0.0,32.60,72.3,41.9,54.7,0.00
2007-09-03,0.0,32.60,73.0,42.4,54.1,0.10
2007-09-04,0.0,32.70,68.2,41.9,52.5,0.20
2007-09-05,0.0,32.90,69.4,47.1,55.0,0.00
2007-09-06,0.0,32.90,69.4,37.4,52.0,0.00
2007-09-07,0.0,32.90,68.5,36.0,49.5,0.00
2007-09-08,0.0,32.90,68.4,34.0,49.6,0.10
2007-09-09,0.0,33.00,67.6,39.4,52.5,0.00
2007-09-10,0.0,33.00,67.8,38.7,50.9,0.00
2007-09-11,0.0,33.00,66.4,37.4,50.4,0.00
2007-09-12,0.0,33.00,64.9,37.2,48.9,0.00
2007-09-13,0.0,33.00,70.2,37.2,51.3,0.00
2007-09-14,0.0,33.00,68.9,39.6,54.1,0.00
2007-09-15,0.0,33.00,68.2,42.3,53.1,0.10
2007-09-16,0.0,33.10,64.9,41.2,50.4,0.40
2007-09-17,0.0,33.50,51.6,31.5,41.7,1.20
2007-09-18,0.0,34.70,57.7,30.7,43.9,0.00
2007-09-19,0.0,34.70,60.8,43.7,51.8,0.00
2007-09-20,0.0,34.70,63.5,39.0,51.1,0.00
2007-09-21,0.0,34.70,63.1,34.3,46.8,0.00
2007-09-22,0.0,34.70,65.1,35.2,49.8,0.40
2007-09-23,0.0,35.10,46.2,36.5,41.0,2.60
2007-09-24,0.0,37.70,47.7,26.6,37.0,0.00
2007-09-25,0.0,37.70,55.8,23.4,36.5,0.00
2007-09-26,0.0,37.70,56.5,26.6,38.7,0.00
2007-09-27,0.0,37.70,61.9,27.0,43.9,0.00
2007-09-28,0.0,37.70,55.0,46.2,50.2,0.00
2007-09-29,0.0,37.70,53.8,,43.9,0.00
2007-09-30,0.0,37.70,61.0,20.1,37.8,0.00
2007-10-01,0.0,0.00,60.1,32.7,45.0,0.40
2007-10-02,0.0,0.40,52.7,27.0,38.1,0.10
2007-10-03,0.0,0.50,57.6,25.0,42.1,0.10
2007-10-04,0.0,0.60,56.1,40.5,46.8,0.10
2007-10-05,0.0,0.70,76.8,41.9,49.5,0.20
2007-10-06,0.0,0.90,46.6,15.6,32.7,0.30
2007-10-07,0.0,1.20,39.6,13.6,24.4,0.00
2007-10-08,0.0,1.20,55.6,19.8,36.1,0.00
2007-10-09,0.0,1.20,63.7,34.7,48.0,0.00
2007-10-10,0.0,1.20,60.8,41.2,49.6,0.00
2007-10-11,0.0,1.20,63.0,30.6,46.4,0.00
2007-10-12,0.0,1.20,59.9,36.5,47.7,0.00
2007-10-13,0.0,1.20,49.8,27.3,37.8,0.10
2007-10-14,0.0,1.30,36.3,22.5,29.8,0.30
2007-10-15,0.0,1.60,46.4,20.5,31.3,0.00
2007-10-16,0.0,1.60,50.0,24.3,35.2,0.10
2007-10-17,0.0,1.70,39.4,19.8,28.2,0.50
2007-10-18,0.6,2.20,34.7,20.5,25.0,0.00
2007-10-19,0.6,2.20,61.5,19.8,36.7,0.00
2007-10-20,0.6,2.20,,23.5,43.0,0.00
2007-10-21,0.6,2.20,32.2,6.1,18.3,0.50
2007-10-22,0.6,2.70,34.3,1.0,19.9,0.00
2007-10-23,0.6,2.70,53.2,19.4,34.2,0.00
2007-10-24,0.6,2.70,59.2,25.7,38.8,0.00
2007-10-25,0.6,2.70,58.3,26.2,38.8,0.00
2007-10-26,0.5,2.70,57.4,27.9,39.0,0.00
2007-10-27,0.2,2.70,56.7,27.3,38.8,0.00
2007-10-28,0.2,2.70,57.0,28.0,39.4,0.00
2007-10-29,0.0,2.70,56.5,27.1,40.6,0.00
2007-10-30,0.0,2.70,52.0,34.9,42.8,0.00
2007-10-31,0.0,2.70,47.8,25.3,34.5,0.00
2007-11-01,0.0,2.70,48.6,21.4,32.4,0.00
2007-11-02,0.0,2.70,46.6,21.2,31.5,0.10
2007-11-03,0.0,2.80,51.4,20.1,32.4,0.00
2007-11-04,0.0,2.80,53.4,25.0,34.5,0.00
2007-11-05,0.0,2.80,54.0,23.5,34.7,0.00
2007-11-06,0.0,2.80,55.2,25.5,35.2,0.00
2007-11-07,0.0,2.80,53.8,27.0,36.0,0.00
2007-11-08,0.0,2.80,51.4,25.9,35.2,0.00
2007-11-09,0.0,2.80,52.0,25.7,36.1,0.00
2007-11-10,0.0,2.80,51.6,26.4,36.7,0.00
2007-11-11,0.0,2.80,48.6,22.1,35.1,0.00
2007-11-12,0.0,2.80,52.7,26.2,35.1,0.00
2007-11-13,0.0,2.80,49.5,24.8,34.5,0.00
2007-11-14,0.0,2.80,45.0,24.1,32.4,0.00
2007-11-15,0.0,2.80,50.7,23.7,34.3,0.00
2007-11-16,0.0,2.80,49.5,23.9,32.7,0.00
2007-11-17,0.0,2.80,46.8,22.1,32.4,0.00
2007-11-18,0.0,2.80,51.3,24.1,34.3,0.00
2007-11-19,0.0,2.80,54.3,29.5,40.5,0.00
2007-11-20,0.0,2.80,46.2,25.5,36.5,0.00
2007-11-21,0.0,2.80,27.1,7.7,17.2,0.00
2007-11-22,0.0,2.80,34.9,6.4,22.5,0.20
2007-11-23,0.0,3.00,26.2,1.8,19.2,0.20
2007-11-24,0.4,3.20,23.9,-5.4,8.8,0.00
2007-11-25,0.4,3.20,37.9,3.2,20.1,0.00
2007-11-26,0.5,3.20,32.2,8.1,21.4,0.10
2007-11-27,0.5,3.30,38.8,20.7,30.0,0.00
2007-11-28,0.5,3.30,24.4,4.5,16.0,0.00
2007-11-29,0.5,3.30,38.1,14.7,29.3,0.00
2007-11-30,0.5,3.30,36.5,28.4,33.4,0.90
2007-12-01,1.4,4.20,33.8,16.5,27.0,1.30
2007-12-02,2.8,5.50,28.8,9.9,17.4,0.40
2007-12-03,3.0,5.90,37.4,12.4,23.2,0.30
2007-12-04,3.1,6.20,42.1,18.0,27.0,0.00
2007-12-05,3.1,6.20,37.2,23.5,30.0,0.00
2007-12-06,3.2,6.20,32.9,26.6,29.3,0.10
2007-12-07,3.4,6.30,33.3,25.9,30.0,0.90
2007-12-08,4.3,7.20,28.8,13.6,22.5,0.70
2007-12-09,5.1,7.90,26.6,5.2,14.5,0.30
2007-12-10,5.1,8.20,30.7,17.8,24.3,0.30
2007-12-11,5.6,8.50,27.9,1.0,17.4,0.30
2007-12-12,5.7,8.80,21.6,-0.2,7.9,0.00
2007-12-13,5.7,8.80,29.8,1.9,12.2,0.10
2007-12-14,5.7,8.90,14.5,0.1,6.3,0.00
2007-12-15,5.8,8.90,13.8,-13.5,0.3,0.00
2007-12-16,5.8,8.90,25.9,-3.8,9.9,0.00
2007-12-17,5.9,8.90,31.5,6.6,19.6,0.00
2007-12-18,5.9,8.90,29.5,6.3,19.4,0.00
2007-12-19,6.0,8.90,26.2,7.9,19.2,0.10
2007-12-20,6.0,9.00,32.7,7.7,21.0,0.00
2007-12-21,6.1,9.00,23.9,6.1,15.1,0.30
2007-12-22,6.5,9.30,14.5,-4.5,5.4,0.20
2007-12-23,6.5,9.50,20.7,-4.7,10.2,0.00
2007-12-24,6.5,9.50,33.4,-4.2,19.8,0.00
2007-12-25,6.8,9.50,23.7,-5.1,8.4,0.30
2007-12-26,6.8,9.80,21.2,-5.4,6.4,0.00
2007-12-27,6.8,9.80,8.4,-13.2,1.6,0.00
2007-12-28,6.9,9.80,12.4,-17.3,-2.6,0.10
2007-12-29,7.0,9.90,15.6,-10.7,4.3,0.00
2007-12-30,7.1,9.90,21.7,5.9,15.3,0.00
2007-12-31,7.2,9.90,12.2,-16.6,-0.9,0.00
2008-01-01,7.2,9.90,25.0,-17.0,5.7,0.20
2008-01-02,7.3,10.10,43.9,7.3,23.4,0.20
2008-01-03,7.4,10.30,39.0,18.3,27.9,0.00
2008-01-04,7.5,10.30,31.8,24.8,27.9,0.00
2008-01-05,7.6,10.30,30.7,26.2,28.4,1.10
2008-01-06,8.9,11.40,27.3,18.3,22.5,1.30
2008-01-07,10.2,12.70,22.1,-2.7,14.4,0.40
2008-01-08,10.6,13.10,30.9,-6.0,11.7,0.00
2008-01-09,10.7,13.10,23.7,9.7,16.5,0.10
2008-01-10,11.4,13.20,26.8,-2.6,11.3,0.10
2008-01-11,11.4,13.30,25.5,7.0,16.0,0.30
2008-01-12,11.4,13.60,23.2,-4.4,5.5,0.20
2008-01-13,11.4,13.80,21.4,-3.8,7.5,0.10
2008-01-14,11.5,13.90,30.7,-0.6,10.6,0.10
2008-01-15,11.5,14.00,32.0,0.7,15.1,0.00
2008-01-16,11.5,14.00,1.0,-20.6,-8.5,0.00
2008-01-17,11.5,14.00,17.4,-22.7,-4.2,0.00
2008-01-18,11.6,14.00,13.5,-12.3,-1.3,0.10
2008-01-19,11.6,14.10,23.4,-12.5,4.1,0.00
2008-01-20,11.7,14.10,28.2,-1.8,16.2,0.00
2008-01-21,11.7,14.10,20.5,9.5,15.8,0.10
2008-01-22,11.7,14.20,26.8,5.0,13.6,0.10
2008-01-23,11.7,14.30,27.0,-1.3,13.1,0.00
2008-01-24,11.8,14.30,28.4,18.7,22.6,0.00
2008-01-25,12.2,14.30,24.4,1.4,14.0,0.50
2008-01-26,12.2,14.80,34.5,-0.8,12.9,0.00
2008-01-27,12.2,14.80,32.4,16.2,28.4,0.00
2008-01-28,12.9,14.80,25.5,-2.0,17.1,1.50
2008-01-29,14.4,16.30,17.4,-12.6,5.7,0.40
2008-01-30,14.6,16.70,12.4,-12.8,5.4,0.20
2008-01-31,14.8,16.90,20.8,-20.6,1.6,0.10
2008-02-01,14.9,17.00,20.5,1.8,14.4,0.20
2008-02-02,15.0,17.20,19.8,3.2,12.6,0.00
2008-02-03,15.3,17.20,21.4,12.4,18.7,0.90
2008-02-04,16.2,18.10,20.5,8.6,14.9,0.30
2008-02-05,16.6,18.40,15.3,-8.9,3.9,0.10
2008-02-06,16.6,18.50,21.6,-6.3,7.2,0.00
2008-02-07,16.7,18.50,28.8,-9.6,13.5,0.20
2008-02-08,16.8,18.70,25.7,4.5,13.8,0.00
2008-02-09,16.8,18.70,36.1,2.7,17.1,0.20
2008-02-10,16.9,18.90,40.5,9.0,21.6,0.00
2008-02-11,16.9,18.90,37.0,5.0,19.2,0.00
2008-02-12,16.9,18.90,32.7,2.3,16.2,0.10
2008-02-13,16.9,19.00,40.3,8.6,26.6,0.30
2008-02-14,17.2,19.30,28.2,19.0,23.4,0.70
2008-02-15,18.0,20.00,37.9,11.1,22.1,0.00
2008-02-16,18.2,20.00,37.0,7.0,19.2,0.00
2008-02-17,18.2,20.00,21.7,-5.1,7.0,0.00
2008-02-18,18.2,20.00,35.1,-2.2,13.6,0.10
2008-02-19,18.2,20.10,42.1,5.0,19.8,0.00
2008-02-20,18.2,20.10,35.6,11.7,25.3,0.30
2008-02-21,18.5,20.40,34.5,19.8,24.3,0.30
2008-02-22,18.8,20.70,32.7,15.3,23.0,0.30
2008-02-23,19.1,21.00,30.0,15.3,21.4,0.00
2008-02-24,19.2,21.00,32.4,16.7,27.0,1.00
